# VietSentiWordNet v1.0.0 (1 June 2011)
# Copyright 2010 ISTI-CNR.
# All right reserved.
#
# VietSentiWordNet is distributed under the GNU publish licence
# http://www.gnu.org/licenses/gpl.html
#
# For any information about VietSentiWordNet:
# Web: https://sourceforge.net/projects/vietsentiwordne/
# -------
#
# Data format.
#
# VietSentiWordNet v1.0 is based on SentiWordNet version 3.0.
# SentiWordNet website: http://sentiwordnet.isti.cnr.it/
# The values PosScore and NegScore are the positivity and negativity
# score assigned by SentiWordNet to the synset.
# The objectivity score can be calculated as:
# ObjScore = 1 - (PosScore + NegScore)
# SynsetTerms column reports the terms, with sense number, belonging
# to the synset (separated by spaces).
# POS	ID	PosScore	NegScore	SynsetTerms	Gloss
a	01077263	0.125	0.625	lạnh#3	thiếu cảm giác ấm áp, thân thiện ; "một gương mặt lạnh"
a	01078673	0	0.5	tê_buốt#1	thường do lạnh hoặc đóng băng một phần; "tê buốt ngón tay"
a	01080197	0	0.5	tan#2	không còn đông lạnh; "tan đá"
a	01080297	0.5	0	hiệu_quả#1	sản xuất hoặc lợi cho sản xuất trong sự phong phú; "phương pháp có hiệu quả"
a	01087093	0	0.5	trắng#8	 (của một bề mặt) không được viết hoặc in trên; "trang trắng"
a	01087977	0	0.5	trống#2	mà không có một người cư ngụ hoặc đương nhiệm; "ngai vàng không bao giờ bỏ trống"
a	01114658	0.5	0	hào_hùng#2	có khí thế mạnh mẽ và sôi nổi ; "lời văn hào hùng"
a	01115349	0.636	0	chính_hãng#1	không giả, giả mạo; "một sản phẩm Picasso chính hãng"
a	01115635	0.6	0.4	thực_sự#1 xác_thực#2	không giả, sao chép; "một chữ ký xác thực"
a	01116380	0	0.556	giả#1	không chính hãng, bắt chước một cái gì đó cấp trên; "giả cảm xúc", "tiền giả", "giả mạo tác phẩm nghệ thuật", "một hoàng tử giả"
a	01117226	0	0.75	giả_mạo#1	sao chép gian lận; " một tờ hai mươi đô la giả mạo "
a	01120925	0.625	0.25	vinh_quang#1	có hoặc xứng đáng hoặc trao vinh quang; "một sự nghiệp lâu dài và vẻ vang"
a	01121238	0.625	0.125	sáng#6	thời kỳ thịnh vượng, nổi bật; "một điểm sáng trong lịch sử"
a	01121757	0.625	0	siêu#1	học rất giỏi; "cô ấy học rất siêu"
a	01126291	0	0.875	không_kể_xiết#2	cao trào của cảm xúc; "nỗi đau không kể xiết"
a	01127147	0	0.875	sợ_hãi#	vô cùng đau buồn; "một sai lầm khủng khiếp"
a	01127302	0	0.625	khó_khăn#8	khó, có nhiều trở ngại hoặc thiếu thốn; "cuộc sống khó khăn"
a	01127661	0	0.875	cực_xấu#1	rất xấu; "cái áo cực xấu"
a	01127782	0	0.75	bốc_mùi_hôi_thối#2	mùi khó chịu; "trong bếp bốc mùi hôi thối"
a	01129533	0	0.875	không_biết xấu_hổ#1	không ngại ngùng, e dè khi làm sai việc gì đó; "cô ta không biết xấu hổ là gì"
a	01130261	0.625	0	thánh_thiện#1	trong sáng, nhân từ ; "một gương mặt thánh thiện"
a	01130733	0.625	0	tiết_kiệm#1	dành dụm được do chi tiêu đúng mức ; "cô ấy sống rất tiết kiệm"
a	01130932	0.75	0	trong trắng#7	nhân từ, không có mục đích hiểm độc; "đó là sự trong trắng của bạn"
a	01131454	0	0.875	dã_man#1	kinh hoàng hay độc ác tàn bạo; "giết người là một tội ác dã man"
a	01131935	0	0.75	nham_hiểm#2	xuất phát từ đặc điểm xấu hay bản tính thâm độc, đê tiện; "một hành động nham hiểm"
a	01132366	0.333	0.667	tham_nhũng#1	lợi dụng quyền hành để tham ô và nhũng nhiễu dân ; "bại trừ tệ nạn tham nhũng"
a	01132515	0.125	0.875	xấu_xa#2	cực kỳ xấu xa hay độc ác; "một con người độc ác xấu xa"
a	01137378	0.25	0.625	ủ_rũ#1	buồn rầu đến mức như rũ xuống, không còn hơi sức nữa ; "ngồi ủ rũ một xó"
a	01137994	0	0.625	hờn_dỗi#1	có điều không bằng lòng và biểu lộ ra bằng thái độ làm như không cần đến nữa, không thiết nữa; "tính hay hờn dỗi"
a	01140188	0.125	0.5	yểu_điệu#1	có dáng người mềm mại, thướt tha ; "cô gái có dáng người yểu điệu"
a	01161233	0	0.875	vu_khống bôi_nhọ#1	có hại và thường không đúng sự thật;"cô ấy vu khống bôi nhọ danh dự của tôi"
a	01161635	0	0.75	gây tác_hại#1 thảm_họa#1	gây tác hại xấu, nguy hiểm; "đó đúng là một thảm họa"
a	01162633	0	0.625	tinh_nghịch#2	hay đùa nghịch một cách tinh ranh, láu lỉnh ; "bản tính tinh nghịch của cô ấy gây ra những tin đồn sai lầm"
a	01167540	0.625	0.125	phục_hồi#2	thúc đẩy phục hồi sức khoẻ; "bà ta phục hồi sức khỏe nhanh chóng"
a	01170136	0.5	0	hạ_sốt#1	ngăn ngừa hoặc giảm sốt; "em bé đã hạ sốt"
a	01182747	0	0.625	khó_tiêu#1	tiêu hóa khó khăn; "ăn linh tinh dẫn đến khó tiêu"
a	01182974	0	0.5	kiêu_căng#1	tự cho mình hơn người nên xem thường người khác một cách lộ liễu, khiến người ta khó chịu ; "thái độ kiêu căng"
a	01248713	0.625	0.25	sốt_sắng#2	tỏ ra quan tâm và tích cực muốn được làm ngay, thực hiện ngay một công việc nào đó ; "sốt sắng với công việc chung"
a	01262611	0	0.75	vô_nhân_đạo#1	tàn ác, dã man, không có chút gì lòng thương yêu, quý trọng con người ; "hành động vô nhân đạo"
a	01271700	0	0.75	thong_thả#1	thoải mái và nhàn nhã, không có vội vàng hay vội vàng; "người đi đường một cách thong thả", "một bước đi thong thả", "nói bằng một giọng bình tĩnh và thong thả"
a	01272176	0	0.625	nhàn_nhã#1	rỗi rãi, nhàn cả về thể xác lẫn tinh thần; "cô ta thật nhàn nhã"
a	01268002	0.625	0	khôi_hài#1	có tác dụng làm cho cảm thấy thú vị, buồn cười ; "câu chuyện khôi hài"
a	01268194	0.5	0	dí_dỏm#1	có tác dụng gây vui, gây cười một cách nhẹ nhõm và có ý vị ; "câu pha trò dí dỏm"
a	01273316	0	0.625	khó nắm_bắt#1	khó mường tượng, khó diễn tả một cái gì đó; "mùi lạ khó nắm bắt đó là mùi gì"
a	02105898	0	0.625	trơ#2	không phản ứng với kích thích; "Khí trơ"
a	02107634	0	0.5	đần_độn#10	khựng lại trong phản ứng hoặc nhạy cảm, "một cái nhìn ngu si đần độn", "quá kiệt sức, cô đã trở nên đần độn với những gì đã đi về về cô ấy" Willa Cather
a	02108198	0	0.5	nhạy#1	làm cho dễ bị nhạy cảm với một trong hai kích thích vật lý hay cảm xúc; "Làn da nhạy với thời tiết"
a	02108547	0	0.5	tê_tái#1	gây tê hoặc vô hồn, "đau buồn đến tê tái"
a	02114190	0	0.5	bị áp xe#1	nhiễm và chứa đầy mủ; "một chiếc răng bị áp xe"
a	02114483	0.25	0.5	làm nhiễm#1	làm không tinh khiết do tiếp xúc hoặc trộn; "Làm nhiễm xạ hóa chất"
a	02115034	0	0.625	thối_rữa#1 thối_nát#1	gây ra hoặc thúc đẩy sự thối rữa vi khuẩn; "Xác chết thối rữa"
a	02115324	0.75	0	khử_trùng#1	kỹ sạch sẽ, không có sinh vật gây bệnh, "bác sĩ trong áo khoác màu xanh lá cây có chất khử trùng", "các tác dụng khử trùng của rượu", "người ta nói kinh giới có chất khử trùng "
a	02116473	0.625	0	không bị nhiễm_bệnh#1	miễn phí từ nhiễm trùng huyết hoặc nhiễm trùng; "một vết thương sạch (hoặc không bị nhiễm bệnh)"
a	02116618	0.625	0	vô_trùng#1	miễn phí từ các vi trùng hoặc sinh vật gây bệnh, vô trùng, "một môi trường vô trùng"
a	02120458	0	0.75	phù_phiếm#1	không nghiêm trọng trong nội dung hoặc thái độ hay hành vi, "một cuốn tiểu thuyết phù phiếm", "một nhận xét phù phiếm", "một phụ nữ trẻ phù phiếm"
a	02121859	0.625	0	vui_tươi#1	đầy đủ tinh thần vui vẻ và cao, "trẻ em vui tươi khi được thả lỏng từ trường học"
a	02123007	0.125	0.5	nhõng_nhẽo#1	vui tươi sinh động giống như một con mèo con; "Tôi yêu những cô bé hay nhõng nhẽo"
a	02131072	0.625	0	gợi_cảm#1	đánh dấu bằng hoặc xu hướng khơi dậy ham muốn tình dục hoặc quan tâm, "cảm thấy gợi cảm", "quần áo gợi cảm", "một cuốn sách gợi cảm"
a	02135138	0.5	0.125	lãnh_cảm#3	không bị hấp dẫn bởi tình dục; "Cô ta bị lãnh cảm"
a	02138659	0.75	0	cân_đối#1	có một hình dạng cân đối và hài lòng, "một vòng eo thon và đôi chân cân đối"
a	02152985	0	0.75	độc_quyền#1 duy_nhất#1	không chia, chia sẻ với người khác, "họ đã sử dụng độc quyền máy tính", "quyền duy nhất của ấn phẩm"
a	02164050	0.5	0	tác_dụng#3	hiệu quả; sản xuất một hiệu quả mong muốn; "tác dụng của lực từ"
a	02175980	0.5	0.375	không phức_tạp#2 không biến_chứng#1	thiếu phức tạp, "chiếc xe nhỏ và không phức tạp cho những người thực sự quan tâm đến xe hơi", "một chiếc máy không phức tạp"
a	02179279	0.625	0	chân_thành#1	mở và chân thật, không gian dối, "ông là một người đàn ông tốt, tử tế và chân thành", "cảm thấy hối tiếc chân thành rằng họ đã để lại", "tình bạn chân thành"
a	02226162	0.625	0	thành_thạo#1 tập#1 chuyên_gia#1 chuyên_nghiệp#1	có hay thấy kiến thức và kỹ năng và năng khiếu, "chuyên nghiệp trong thủ công mỹ nghệ", "một trò tung hứng chuyên nghiệp" , "một công việc chuyên môn", "một thợ cơ khí tốt", "một người bắn giỏi thực hành", "một kỹ sư thành thạo", "ít người nổi tiếng nhưng không ít nhà soạn nhạc tài năng", "hiệu lực đã được thực hiện bằng cách chỉnh sửa khéo léo"
a	02227344	0.75	0	tinh_tế#2	đánh dấu bằng kỹ năng tuyệt vời nhất là trong kỹ thuật tỉ mỉ, "sự tinh tế của một bác sĩ phẫu thuật"
a	02233799	0.5	0	siêu_mịn#1	kích thước hoặc kết cấu cực kỳ nhỏ; "đường siêu mịn", "một tập tin siêu mịn"
a	02233927	0	0.5	khói#1	đánh dấu bằng hoặc phát ra hoặc đầy khói, "khói xà", "khói ống khói", "một lò lửa khói", "một hành lang khói"
a	02234673	0.5	0	khói thuốc#1	liên quan đến việc hút thuốc lá, "khói thuốc văn phòng và nhà hàng"
a	02272305	0.5	0	cả_tin#2	cho thấy một thiếu kinh nghiệm, "vì vậy ông tin tất cả mọi thứ ông đọc được"
a	02275412	0.75	0	kiên_cố#5	chất lượng tốt và điều kiện, xây dựng kiên cố; "một nền tảng vững chắc", "một số tòa nhà gỗ kiên cố"
a	02277182	0	0.5	không bão hòa#1	không có sự bão hòa; "chất béo không bão hòa"
a	02278939	0.5	0	tinh_thần#1	hiển thị hình ảnh động, sức sống, hoặc sinh động; "tinh thần yêu nước bất khuất"
a	02280821	0.5	0.125	lanh_lợi#1	đầy đủ tinh thần và sức sống, "một cô gái trẻ vui vẻ", "một điệu nhảy vui vẻ"
a	02282171	0.5	0.125	nhẫn_tâm#2	không có các can đảm hay sự nhiệt tình; "Anh thật nhẫn tâm"
a	02292797	0.5	0	rung_rinh#2 loạng_choạng#1 run_rẩy#1 ọp_ẹp#1	xu hướng lắc từ sự yếu kém hoặc khuyết tật; "một cái bàn ọp ẹp", "chiếc ghế lung lay với đôi chân run rẩy", "cảm thấy một cái thang chút lung lay "," cây cầu vẫn đứng mặc dù một trong những vòm là rung rinh "
a	01245889	0.125	0.5	đối_đầu#1	đặc trưng bởi sự phản đối trực tiếp, "một cuộc đối đầu"
a	01246579	0.875	0	thân_thiện#1	đặc trưng bởi tình hữu nghị và thiện chí; "Người Lào khá thân thiện"
a	02786473	0	0.5	dại#1	bị nhiễm bệnh dại; "chó dại"
a	03043482	0	0.75	sự_chống_đối Do Thái#1 chống Do Thái#1	liên quan đến hay đặc trưng bởi chống Do Thái; ghét người Do Thái; "các cuộc biểu tình thường bắt nguồn từ sự chống đối Do Thái"
a	03090612	0	0.5	suy_nhược thần_kinh#1	trong hoặc liên quan đến hoặc bị suy nhược thần kinh; " xu hướng suy nhược thần kinh"
a	03105742	0	0.5	sốt#1	có, gây sốt; "người sốt không nên ra trời gió"
a	03062754	0.75	0	công_tước#1	của hoặc thuộc về hoặc thích hợp cho một công tước, "công tước cung điện"
a	02976525	0	0.5	thần_kinh#1	đặc trưng của hoặc bị ảnh hưởng bởi thần kinh; "rối loạn thần kinh", "triệu chứng thần kinh"
a	02987017	0.5	0	gây đột_biến#1	có khả năng gây đột biến (sử dụng chủ yếu của các yếu tố ngoại bào chẳng hạn như X quang, gây ô nhiễm hóa học); "các tế bào gây đột biến"
a	02799797	0	0.5	lác_mắt#1	bị ảnh hưởng bởi lác; "nhìn lác mắt"
a	02783646	0	0.5	tiền ung_thư#1	của hoặc liên quan đến một sự tăng trưởng đó không phải là ác tính nhưng có thể sẽ trở thành như vậy nếu không được điều trị; "Cô ấy mới ở giai đoạn tiền ung thư, nhưng vẫn có thể nguy hiểm nếu không điều trị"
a	02776576	0.625	0	thực_ bào#1	có khả năng hoạt động như một thực bào; "thực bào tế bào máu"
v	01826498	0.875	0	thích#1	như tốt đẹp hơn; giá trị cao hơn, "Một số người thích cắm trại hơn là ở trong khách sạn", "Chúng tôi thích ngủ bên ngoài"
v	01824736	0.125	0	ước#2 quan_tâm#3	thích hoặc ước làm điều gì đó; "Bạn có quan tâm tới việc thử chiếc đĩa này không?"; "Bạn có muốn đi với tôi và xem phim?"
v	02751055	0	0.625	giao điểm#2	có ít nhất ba điểm chung với; "giao điểm của ba mặt"
v	02748627	0.875	0	tốt#31	phù hợp với, "gỗ làm đồ nội thất tốt"
v	02740204	0.125	0.625	do dự#2 ngập_ngừng#1	là không chắc chắn hay yếu, "sự nhiệt tình của họ là do dự"
v	02500619	0.125	0.625	nạn_nhân#2 nạn_nhân#2	trừng phạt bất công; "Tôi không muốn là nạn nhân, tôi không có tội"
v	02500775	0	0.5	tai_họa#1	trừng phạt nặng nề; "Tai họa đã giáng xuống đầu ông ấy"
v	02507736	0	0.875	rắc_rối#2 sự_bất_tiện#1 bất tiện#1 xúc phạm#1 phiền#3	gây ra sự bất tiện hay khó chịu đến, "Xin lỗi làm phiền bạn, nhưng ..."
v	02508078	0	0.5	xấu_hổ#2	bắt buộc thông qua một cảm giác xấu hổ, "Cô ấy xấu hổ và sửa lỗi của mình"
v	02513460	0	0.5	không ưa#1	đặt vào thế bất lợi, cản trở, gây hại, "quy tắc này một cách rõ ràng bất lợi cho tôi"
v	02513989	0	0.75	sai#1	xử bất công; làm sai trái; "Anh làm sai với chị ấy rồi!"
v	02513742	0	0.625	định_kiến#1	bất lợi bởi định kiến; "Cô ấy cố gắng vượt qua định kiến để sống tốt
r	00042614	0	0.625	buồn_bã#1	một cách đáng tiếc, "thật đáng buồn, ông đã chết trước khi ông có thể nhìn thấy đứa cháu của mình"
r	00042769	0	0.875	không may_mắn#1 đáng_tiếc#1 than_ôi#1	do may mắn, "thật không may trời mưa cả ngày", "than ôi, tôi không thể ở lại"
v	02483000	0.5	0	ám_sát#1	giết người, đặc biệt là của xã hội người nổi tiếng; "Anwar Sadat bị ám sát vì nhiều người không thích chính trị hòa bình với Israel"
v	02350175	0.5	0	thoát#1	tự do khỏi một cái gì đó; "thoát khỏi ngôi nhà của các loài gây hại"
v	02321391	0	0.5	cướp#1	lấy một cái gì đó đi bằng vũ lực hoặc khi không có sự đồng ý của chủ sở hữu; "Những kẻ trộm cướp tất cả tiền của anh ta"
v	02321757	0	0.5	ăn_cắp#1	mất mà không có sự đồng ý của chủ sở hữu; "Ai đó đã ăn cắp ví tiền của tôi trên tàu", "tác giả này lấy ăn cắp toàn bộ các đoạn văn từ luận văn của tôi"
v	02263027	0.625	0	tặng#1 hiến#1	cung cấp cho một tổ chức từ thiện hoặc lý do chính đáng; "Tôi hiến máu cho Hội Chữ thập đỏ cho các nạn nhân của trận động đất", "tặng tiền cho trại trẻ mồ côi", "Cô ấy tặng cho cô yêu thích tổ chức từ thiện mỗi tháng "
v	02129709	0.75	0	xem#17	xem và hiểu, có một con mắt tốt, "Các nghệ sĩ đầu tiên phải học cách để xem"
v	02123424	0	0.875	bứt_rứt#1 châm_chích#4	gây_ra một_cơn đau_nhói , " cây kim đâm da của mình gây bứt rứt"
v	02122983	0	0.75	gai#2	gây ra một cảm giác châm chích hoặc ngứa ran; "sợ đến gai người"
v	02109404	0.5	0	chịu đựng#3	có một sự khoan dung cho một chất độc hoặc thuốc mạnh hay tác nhân gây bệnh hoặc điều kiện môi trường, "Các bệnh nhân không chịu đựng được các loại thuốc chống viêm, chúng tôi đã cho ông"
v	01829747	0.75	0.125	tỏa sáng#9 bừng sáng#6 rạng rỡ#6	kinh nghiệm một cảm giác hạnh phúc hay hạnh phúc, như là từ sức khỏe tốt hay một cảm xúc mãnh liệt, "Cô ấy cười rạng rỡ với niềm vui", "khuôn mặt tỏa sáng hạnh phúc "
v	02124332	0	0.875	mùi#3	mùi hôi; "Anh ấy ít khi tắm rửa, và luôn có mùi"
v	02164694	0.625	0	ngưỡng_mộ#2	nhìn vào với sự ngưỡng mộ; "Tôi rất ngưỡng mộ cô ấy"
v	02198234	0.5	0.125	dường_như#4	xuất hiện trong tâm trí ý kiến của riêng hay của một người, "Tôi dường như bị hiểu lầm bởi tất cả mọi người", "Tôi dường như không thể tìm hiểu những ký tự Trung Quốc"
v	02291135	0.875	0	phù_hợp#6	dễ chịu; "Rượu vang trắng không phù hợp với tôi"
v	02350878	0	0.5	giá quá thấp#1 đổ#3	bán với giá thấp; "Chiếc áo đó đã được bán đi với giá quá thấp"
v	02422026	0.5	0	tự_do#6	không bị các nghĩa vụ hoặc trách nhiệm trói buộc; "ông ta đã được thả tự do"
v	02537407	0	0.5	bán#8 phản_bội#2	chuyển giao cho một kẻ thù của sự phản bội, "Judas bán Chúa Giêsu", "Các điệp viên phản bội đất nước"
v	02679012	0.625	0	hội_đủ điều_kiện#1	chứng minh có khả năng hoặc phù hợp, đáp ứng yêu cầu; "bài báo này hội đủ điều kiện để công bố"
v	02697610	0.5	0.25	hóa lẫn#1	là ngu ngốc hoặc tuổi già vì tuổi già; "Trở già hóa lẫn"
v	02726385	0	0.5	đứng yên#1	không hành động hoặc làm bất cứ điều gì, "Ông chỉ đứng yên khi cảnh sát đánh đập những người biểu tình"
v	02593001	0	0.875	thủ_đoạn#1	thủ thuật hoặc lừa dối; "ông ta là một con người thủ đoạn và độc ác"
v	02580678	0	0.5	độc#1	hỏng như thể bởi chất độc; "đầu độc tâm trí của một ai đó", "độc bầu không khí trong văn phòng"
v	02579447	0	0.625	bại_hoại#1 lật_đổ thô_tục#1 gởi lộn#1 suy đồi#1 hư#1 nhục#1	hỏng về mặt đạo đức hay không điều độ hoặc cảm thụ; "những người trẻ tuổi hư với rượu vang và phụ nữ", "Socrates bị buộc tội làm hư hỏng thanh niên"
v	02588122	0	0.5	chống_đỡ#1	cố gắng để quản lý mà không cần giúp đỡ, "Các cầu thủ trẻ đã phải tự lo liệu chống đỡ cho bản thân sau khi cha mẹ của họ qua đời"
v	02552829	0.625	0	phục_hồi chức_năng#3	khôi phục lại trạng thái của tình trạng tốt hay hoạt động; "phòng tập phục hồi chức năng"
v	02496498	0.5	0	giải_phóng#1 giải trừ#2	miễn phí từ chế độ nô lệ hay nô dịch; "Sài Gòn giải phóng, nhân dân được giải trừ khỏi ách đô hộ"
v	02343595	0	0.5	hy_sinh#1 cho#16	chịu đựng những mất mát, "Ông đã cho trẻ em cuộc sống của mình", "Tôi đã hy sinh hai con trai cho chiến tranh"
v	02301000	0	0.5	trả_giá cao hơn#1	chào giá cao hơn giá thầu của đối thủ khi một trong những đối tác đã không chào giá hoặc tăng gấp đôi; "Ông ta trả giá cao hơn để nhất định mua được món hàng"
v	01820077	0	0.5	bụi#1	làm khó chịu hay gặp khó khăn
v	01808769	0.25	0.125	đẩy_lùi#2	làm giảm tác động, giảm sức mạnh ; "Mong sao bệnh tật bị đẩy lùi"
v	01811441	0.625	0.25	hy_vọng#2	lạc quan, được tràn đầy hy vọng, có hy vọng, "Tôi vẫn hy vọng rằng tất cả sẽ biến chuyển tốt"
v	01794969	0	0.5	nỗi thống_khổ#1	bị đau hoặc suy kiệt; "Có ai hiểu cho nỗi thống khổ của bà mẹ ấy"
v	01795888	0	0.75	giận_dữ#1	đưa vào một cơn giận, làm tức giận dữ dội; "Ông ta giận dữ đuổi thằng bé ra khỏi nhà"
r	00043436	0.625	0	do_đó#3	từ thời gian này, "một năm do đó nó sẽ bị lãng quên"
a	017529532	0	0.6	không chỉ có lỗi#1	có nhiều hơn một khiếm khuyết; "Nó không chỉ có lỗi trong chuyện này"
a	001070177	0.125	0.5	còn nhỏ#1	chưa đến tuổi trưởng thành; "nó còn nhỏ chưa hiểu chuyện người lớn"
a	001070171	0.5	0.125	mơ_mộng#1	say mê theo những hình ảnh tốt đẹp nhưng xa vời, không thực tế ; "người hay mơ mộng"
a	017529533	0	0.6	không_phải chỉ có lỗi#1	có nhiều hơn một khiếm khuyết; "Nó không phải chỉ có lỗi trong chuyện này"
a	017529534	0	0.5	không_tập_trung#1	lơ đãng, không chú ý vào một cái gì; "Con bé học không tập trung"
a	025033055	0	0.625	sáo_rỗng#1	không có nội dung gì; "lời văn sáo rỗng"
v	018247365	0.125	0	chỉ quan_tâm#3	thích hoặc ước một điều gì đó; "nó chỉ quan tâm đến ăn uống"
a	001633155	0.125	0.5	kém đến_đâu#2	không đến nỗi thấp nhất; "nó học có kém đến đâu đâu, sao cô nói thế"
a	010692833	0	0.6	không_được hay#4	mang đến điều không tốt; "cô làm như thế không được hay"
a	010692834	0	0.5	không_được bóng_bẩy#2	 không được đẹp đẽ, chau chuốt; "lời văn không được bóng bẩy"
a	010692835	0.5	0	không có kiểu nhận_thức sáo_rỗng#4	có kiểu nhận thức sâu sắc; "học sinh ngày xưa không có kiểu nhận thức sáo rỗng như bây giờ"
a	010692836	0	0.5	không tạo được cảm hứng#2	 không yêu thích, không tạo được niềm say mê; "không tạo được cảm hứng sáng tác"
a	010692837	0	0.5	không một_chút sáng_tạo#2	cách làm rập khuôn; "cách làm không một chút sáng tạo"
a	000788511	0	0.625	đáng báo_động#1	cảm giác bất ngờ về một sự nguy hiểm nào đó; "tình trạng đáng báo động"
a	000788512	0.5	0	không tệ#1	có kết quả tương đối tốt; "bài làm không tệ"
a	000788513	0.125	0.5	hơi xưa_cũ#1	đã có từ lâu ; "thời trang này hơi xưa cũ "
v	000788514	0.125	0.6	không_được như_vậy#1	không được , thấp hơn một tiêu chuẩn nào đó ; "Công nghệ điện ảnh của Trung Quốc rất kỹ xảo còn điện ảnh Việt Nam thì không được như vậy"
v	000788525	0.125	0.5	chỉ_trích#1	vạch sai lầm, khuyết điểm nhằm chê trách, phê phán ; "lên tiếng chỉ trích"
v	000788526	0.6	0	nhiều điều_tốt_đẹp#1	mọi thứ đều thuận lợi,tiến triển; "lễ bế mạc đã thành công với nhiều điều tốt đẹp"
v	000788527	0	0.6	cũng không_thể cải_thiện được#1	không có cách sửa chửa cho tốt đẹp lên; "chính quyền địa phương cũng không thể cải thiện được"
v	000788528	0.5	0.125	chưa_chắc khả_năng#1	không dự đoán được khả năng xảy ra ; "cô ấy chưa chắc khả năng lập kỷ lục"
v	000788529	0	0.5	không mang lại cảm_hứng#1	không có niềm yêu thích, say mê; "công việc không mang lại cảm hứng cho tôi"
a	000788530	0.5	0	chân_thực hơn#1	đúng đắn, có như thế nào thì bày tỏ đúng như thế ;"cô cần trình bày chân thực hơn"
a	000788531	0.125	0.5	rùng_mình#1	rùng mạnh toàn thân một cách bất ngờ, do sợ hãi hoặc bị lạnh đột ngột ; "rùng mình vì lạnh"
a	000788532	0.5	0.125	không dày_cộp#1	mỏng; "cuốn sách không dày cộp"; "cặp kính không dày cộp"
a	000788533	0	0.5	thật khó lắm thay#1	không dễ dàng, khó thực hiện; "để thay đổi tính nết của cô ta thật khó lắm thay"
v	000788534	0.125	0.5	xì_xào#1	bàn tán riêng với nhau, có ý chê bai, dè bỉu ; "chúng nó có tính hay xì xào trong lớp"
v	000788535	0	0.5	soi_mói#1	để ý, moi móc những sai sót, những chuyện riêng tư của người khác với dụng ý xấu; "mẹ chồng thường soi mói nàng dâu"
v	000788536	0.125	0.5	không khơi dậy#1	không thúc đẩy được cái gì đó; "bài học không khơi dậy được ý thức của học sinh"
v	000788521	0	0.5	không hào_hứng lắm#1	không có niềm yêu thích, say mê; "tôi không hào hứng lắm với chuyện đó"
v	000788537	0	0.5	không_thể làm_gì hơn được#1	không có cách nào để giải quyết vấn đề ; "không thể làm gì hơn được cho cô ấy"
v	000788539	0.125	0.6	rất khó chấp_nhận#1	không thể đồng ý ; "thật khó chấp nhận thái độ hỗn xược của nó"
a	000788540	0.125	0.5	kém hấp_dẫn#1	không có sức hút, gây sự ham thích; "cô gái kém hấp dẫn"
a	000788541	0	0.5	khô_khan#1	không có cảm xúc ; "lời văn khô khan"
a	000788542	0.125	0.5	ngây_ngô đến vậy#1	kém tinh khôn hoặc kém hiểu biết đến mức khờ dại ; "sao nó lại có thể hành động ngây ngô đến vậy"
v	000788543	0	0.6	hành_hạ#1	làm cho vất vả , khổ sở; "bà ta hành hạ trẻ em nhỏ"
v	000788544	0.125	0.5	thấy sợ#1	cảm giác không dám đối mặt vì quá nguy hiểm; "tôi thấy sợ những người như thế"
v	000788545	0.125	0.5	vã_mồ_hôi#1	 cảm giác sợ sệt, lo lắng; "tôi sợ vã mồ hôi ra"
v	000788546	0	0.75	bạo_hành#1	hành động tàn ác; "nạn bạo hành trẻ em"
v	000788547	0	0.6	tổn_thương#1	mất mát một phần, không còn được hoàn toàn nguyên vẹn như trước ; "lòng tự trọng bị tổn thương"
v	000788548	0.125	0.5	canh_cánh#1	lúc nào cũng ở bên lòng, không để cho yên ; "tôi lo canh cánh"
v	000788550	0	0.875	cực kỳ phẫn_nộ#1	uất hận đến mức bộc lộ những phản ứng mạnh mẽ, không kìm giữ được ; "hắn cực kỳ phẫn nộ"
v	000788551	0.125	0.5	chia_buồn#1	chia sẻ nỗi buồn của người khác; "anh ấy chia buồn với thất bại của tôi"
v	000788552	0.5	0.125	coi_thường#1	xem thường, cho là không quan trọng nên không chú ý gì đến ; "coi thường danh lợi"
v	000788553	0.5	0	vượt_qua mọi thử_thách#1	cải thiện tình hình qua những khó khăn; "anh ấy là người có chí , sẵn sàng vượt qua mọi thử thách"
v	000788554	0.5	0	hoàn_thành#1	làm xong một cách đầy đủ; "cô ấy đã hoàn thành công việc"
v	000788555	0.5	0	ủng hộ#1	tỏ thái độ đồng tình bằng lời nói hoặc bằng hành động bênh vực, giúp đỡ ; "ủng hộ cuộc chiến tranh chính nghĩa"
v	000788556	0.875	0.5	hết sức mình#1	cố gắng tất cả sức lực và tài năng vào một việc gì đó; "cô ấy đã cố gắng hết sức mình"
v	000788558	0.5	0	giữ sức_khoẻ#1	đảm bảo sức khỏe tốt; "người già cần giữ sức khỏe"
v	000788559	0.625	0	như mong_muốn#1	đúng như mong ước bản thân;"chúc cô đạt thành tích như mong muốn"
v	000788560	0.5	0	tạo cơ_hội#1	tạo điều kiện thuận lợi; "hãy tạo cơ hội cho tôi"
v	000788561	0.125	0.5	không_bao_giờ#1	khẳng định không bao giờ xảy ra chuyện nào đó; "không bao giờ tôi làm như thế"
v	000788562	0	0.6	khó_khăn đến_thế#1	gặp tình thế không thuận lợi; "công việc bây giờ lại khó khăn đến thế"
v	000788563	0.5	0	từ_thiện#1	có lòng thương người, sẵn sàng giúp đỡ người nghèo khó để làm phúc ; "quỹ từ thiện"
